test_size,nbnn_train,epochs,nblayers,nbnn_test,r2,evs,mae,time
0.05,1,11,1,2,0.9610474722559321,0.9611025629520125,0.14325985781036388,0.7516429424285889
0.05,1,11,1,3,0.964641168471643,0.9647042094978718,0.1379710363090308,0.7516429424285889
0.05,1,11,1,4,0.9705584161137694,0.9706487017900167,0.1304991626609576,0.7516429424285889
0.05,1,11,1,5,0.968734328274278,0.9688351536774353,0.13229487521096595,0.7516429424285889
0.05,1,11,1,6,0.9697796644526671,0.9698653621536717,0.13205761636661284,0.7516429424285889
0.05,1,11,1,7,0.9714178760545671,0.9714734854064521,0.13012465278624788,0.7516429424285889
0.05,1,11,1,8,0.9718245683733812,0.9718881356211401,0.12867787614039172,0.7516429424285889
0.05,1,11,1,9,0.9703137975681698,0.9704045393519609,0.13042178832722465,0.7516429424285889
0.05,1,11,1,10,0.9698843760582695,0.9700136367985314,0.13202870623582985,0.7516429424285889
0.05,1,12,1,1,0.9525223118089364,0.9527817017790192,0.15393568398588975,0.7646903991699219
0.05,1,12,1,2,0.9621510395770962,0.9624197062202534,0.1446698284913245,0.7646903991699219
0.05,1,12,1,3,0.9665517200698481,0.966830864837782,0.1371796587449698,0.7646903991699219
0.05,1,12,1,4,0.971435654730716,0.9717763094203943,0.13065048963803966,0.7646903991699219
0.05,1,12,1,5,0.9703338294465944,0.9706793445401284,0.13254591147438402,0.7646903991699219
0.05,1,12,1,6,0.9710608597416137,0.9713757350365445,0.13221709829350353,0.7646903991699219
0.05,1,12,1,7,0.9723545705537817,0.972612740564492,0.13052511163150657,0.7646903991699219
0.05,1,12,1,8,0.9725250784374229,0.9728118725491989,0.13078474359588274,0.7646903991699219
0.05,1,12,1,9,0.971688923171177,0.9720339719325944,0.13140842584396412,0.7646903991699219
0.05,1,12,1,10,0.9711066123057251,0.9715170820074409,0.13330414563212337,0.7646903991699219
0.05,1,13,1,1,0.9466336719053947,0.94673297779538,0.15960723502283317,0.8005163669586182
0.05,1,13,1,2,0.9564312187333773,0.9565196995682141,0.15025612576171876,0.8005163669586182
0.05,1,13,1,3,0.961987020251707,0.9620624625415939,0.1400937227654434,0.8005163669586182
0.05,1,13,1,4,0.9683491296526221,0.9684048445722401,0.13359825779933632,0.8005163669586182
0.05,1,13,1,5,0.9681042614090645,0.9681478169444224,0.1340301288726972,0.8005163669586182
0.05,1,13,1,6,0.9683889885792725,0.9684464800326869,0.13555329538734362,0.8005163669586182
0.05,1,13,1,7,0.9695780030387703,0.9696626928519725,0.13463559272426925,0.8005163669586182
0.05,1,13,1,8,0.9691780709517329,0.969254207993049,0.13474826928456995,0.8005163669586182
0.05,1,13,1,9,0.9676962539124487,0.9677456013557971,0.13542856451175322,0.8005163669586182
0.05,1,13,1,10,0.967286698509837,0.9673159944680785,0.13733400046887934,0.8005163669586182
0.05,1,14,1,1,0.9479883097454286,0.9492275415450584,0.16099619363115364,0.8158438205718994
0.05,1,14,1,2,0.9580459887803535,0.9592921091673474,0.14944417766253307,0.8158438205718994
0.05,1,14,1,3,0.9618078535484873,0.9631394611761591,0.1444199574583632,0.8158438205718994
0.05,1,14,1,4,0.9676484495275722,0.9690595989557165,0.13817404374901102,0.8158438205718994
0.05,1,14,1,5,0.9661293998402729,0.9675720779938756,0.13986091255005356,0.8158438205718994
0.05,1,14,1,6,0.9670187736605677,0.9683850680585303,0.14035086567779517,0.8158438205718994
0.05,1,14,1,7,0.9688551194164049,0.9700817789350801,0.1374235398254217,0.8158438205718994
0.05,1,14,1,8,0.9690628068864109,0.9703187539481077,0.13800505388330575,0.8158438205718994
0.05,1,14,1,9,0.9668948641688743,0.9682622812183901,0.14013819686256965,0.8158438205718994
0.05,1,14,1,10,0.9663200140685826,0.9678138016894231,0.1416208604718887,0.8158438205718994
0.05,1,15,1,1,0.9484846872263346,0.9487434914323863,0.15824387523388747,0.8957364559173584
0.05,1,15,1,2,0.9589341885572809,0.9592407707764473,0.1478470425668324,0.8957364559173584
0.05,1,15,1,3,0.9625941276085513,0.9629452239198325,0.1431112942381781,0.8957364559173584
0.05,1,15,1,4,0.9679577255853873,0.9683637446786614,0.1366126506555784,0.8957364559173584
0.05,1,15,1,5,0.9663207887765589,0.9667470244354343,0.1381166175197547,0.8957364559173584
0.05,1,15,1,6,0.9671046327154323,0.9674992426486076,0.13791354111914797,0.8957364559173584
0.05,1,15,1,7,0.9686423640553976,0.9689781205623456,0.1360937528386616,0.8957364559173584
0.05,1,15,1,8,0.968987259932947,0.9693513164998693,0.13523823811617205,0.8957364559173584
0.05,1,15,1,9,0.9669781662782517,0.9674189855438957,0.1370794052386717,0.8957364559173584
0.05,1,15,1,10,0.9663832591887604,0.9669222605640978,0.1389586376873718,0.8957364559173584
0.05,1,16,1,1,0.9506091992408607,0.9506104849263288,0.15539704012375927,0.8563947677612305
0.05,1,16,1,2,0.9606388424838104,0.9606394734456818,0.1455609708883828,0.8563947677612305
0.05,1,16,1,3,0.9650911486316072,0.9650911646691508,0.1379591295632583,0.8563947677612305
0.05,1,16,1,4,0.9701831456991624,0.9701845750477955,0.13149795998173988,0.8563947677612305
0.05,1,16,1,5,0.9689368887001321,0.9689394527339696,0.132740506869576,0.8563947677612305
0.05,1,16,1,6,0.969495787340703,0.9694967616476102,0.1338550340241601,0.8563947677612305
0.05,1,16,1,7,0.9710231320534898,0.9710235684132436,0.13233152307997084,0.8563947677612305
0.05,1,16,1,8,0.9711527511663757,0.9711528194991986,0.13147443897045177,0.8563947677612305
0.05,1,16,1,9,0.9695965289117173,0.9695995181558414,0.1330698575167179,0.8563947677612305
0.05,1,16,1,10,0.9688680304725186,0.9688819451885696,0.1347643645597687,0.8563947677612305
0.05,1,17,1,1,0.9466139389600653,0.946832712898185,0.15941126307217698,0.9149625301361084
0.05,1,17,1,2,0.9554853208385761,0.9557452086815033,0.14921365392023486,0.9149625301361084
0.05,1,17,1,3,0.960207975152276,0.9605227496231045,0.1439231948950141,0.9149625301361084
0.05,1,17,1,4,0.967489180243454,0.967866827385164,0.13557669129223926,0.9149625301361084
0.05,1,17,1,5,0.9650241526747296,0.9654298296995617,0.13804596661575877,0.9149625301361084
0.05,1,17,1,6,0.9661050303491029,0.9664924739246666,0.1388396313178337,0.9149625301361084
0.05,1,17,1,7,0.9682475550461852,0.9685870024515482,0.13656880640941826,0.9149625301361084
0.05,1,17,1,8,0.9690111207274845,0.9693667891453651,0.1358841780904239,0.9149625301361084
0.05,1,17,1,9,0.9670823003726444,0.9675344703971891,0.13716558489635702,0.9149625301361084
0.05,1,17,1,10,0.966493481376179,0.9670443632740444,0.13974463446187946,0.9149625301361084
0.05,1,18,1,1,0.9476459002235954,0.9476469329326487,0.15829806059461712,0.9266879558563232
0.05,1,18,1,2,0.9585419930694992,0.9585444052338105,0.14728021108656608,0.9266879558563232
0.05,1,18,1,3,0.962936229643599,0.9629415250239652,0.1412269695286449,0.9266879558563232
0.05,1,18,1,4,0.968423190194226,0.9684320151464103,0.13444463907931475,0.9266879558563232
0.05,1,18,1,5,0.966946413951636,0.9669571714700703,0.135693502814454,0.9266879558563232
0.05,1,18,1,6,0.9671866855554146,0.9671931303458923,0.1369593050464625,0.9266879558563232
0.05,1,18,1,7,0.9683793537329024,0.9683800673427864,0.13502951603742314,0.9266879558563232
0.05,1,18,1,8,0.9686923940867275,0.9686938978553068,0.13520549825408176,0.9266879558563232
0.05,1,18,1,9,0.9669668408718625,0.966974170388387,0.13714161926647714,0.9266879558563232
0.05,1,18,1,10,0.9665698478365868,0.966587378775809,0.1382330866366328,0.9266879558563232
0.05,1,19,1,1,0.9481947914902267,0.948196090737527,0.15758180067249491,0.9851467609405518
0.05,1,19,1,2,0.9571693881159583,0.9571694247318958,0.14882311705783186,0.9851467609405518
0.05,1,19,1,3,0.9628427012105754,0.9628442291577836,0.14056094779590947,0.9851467609405518
0.05,1,19,1,4,0.9693590308453216,0.9693654740820281,0.13278433596353123,0.9851467609405518
0.05,1,19,1,5,0.967473726472952,0.9674814800030073,0.13454849754592307,0.9851467609405518
0.05,1,19,1,6,0.9681843459057811,0.9681894796092633,0.13515586723032225,0.9851467609405518
0.05,1,19,1,7,0.9698388513488311,0.969839404044656,0.13350363825393138,0.9851467609405518
0.05,1,19,1,8,0.9705995194301374,0.9706029499391068,0.1314751322939334,0.9851467609405518
0.05,1,19,1,9,0.968820180332227,0.9688365134649429,0.13363014627336905,0.9851467609405518
0.05,1,19,1,10,0.9682855081229621,0.9683239538408243,0.13577678768250792,0.9851467609405518
0.05,1,20,1,1,0.9464208263691146,0.946438604414517,0.16132420015760154,1.046053171157837
0.05,1,20,1,2,0.9562991258793414,0.9563086056272041,0.14993516243920146,1.046053171157837
0.05,1,20,1,3,0.962257267631164,0.9622671095100201,0.14196212996705307,1.046053171157837
0.05,1,20,1,4,0.9680812161616449,0.9680848463589864,0.13515750285790878,1.046053171157837
0.05,1,20,1,5,0.9664680473860551,0.9664692280213764,0.13629727846076403,1.046053171157837
0.05,1,20,1,6,0.9674430600203711,0.9674466910589556,0.13755917635636986,1.046053171157837
0.05,1,20,1,7,0.9692510698631499,0.9692614043370871,0.13641122709858333,1.046053171157837
0.05,1,20,1,8,0.9696826678943934,0.9696887537274165,0.13473647314451498,1.046053171157837
0.05,1,20,1,9,0.9679724393728857,0.967973025604574,0.13723226032969243,1.046053171157837
0.05,1,20,1,10,0.9677601133657476,0.9677610896308939,0.13839843612539213,1.046053171157837
0.1,1,1,1,1,0.9488254028755017,0.9493370405551683,0.15208976938161575,0.3424715995788574
0.1,1,1,1,2,0.9576350372756236,0.9580333111989475,0.13987784042807835,0.3424715995788574
0.1,1,1,1,3,0.9599182038837627,0.9602913004518674,0.13622641894738935,0.3424715995788574
0.1,1,1,1,4,0.9629057044390166,0.9633152354469438,0.13274030118153546,0.3424715995788574
0.1,1,1,1,5,0.9618463757543292,0.962249869295228,0.13434313096992626,0.3424715995788574
0.1,1,1,1,6,0.961505587154708,0.9619829179388023,0.13471334971813315,0.3424715995788574
0.1,1,1,1,7,0.9620504739299792,0.9624627522788629,0.1342233273531613,0.3424715995788574
0.1,1,1,1,8,0.9623820105592901,0.9628074561681385,0.13235960333090055,0.3424715995788574
0.1,1,1,1,9,0.9638586657017749,0.9643044624063339,0.1310625016261865,0.3424715995788574
0.1,1,1,1,10,0.963834752278102,0.9642791958702216,0.13122082425627804,0.3424715995788574
0.1,1,2,1,1,0.9488447325519754,0.9489841363040017,0.15015614637227434,0.3441922664642334
0.1,1,2,1,2,0.9593457377302916,0.9594122195897881,0.13926608590832895,0.3441922664642334
0.1,1,2,1,3,0.9603021619765107,0.9603593142456075,0.13584471969580011,0.3441922664642334
0.1,1,2,1,4,0.9626629602637575,0.9627468161069166,0.13194081515456504,0.3441922664642334
0.1,1,2,1,5,0.9619854213644352,0.9620657109693894,0.133593628991982,0.3441922664642334
0.1,1,2,1,6,0.9618196948516154,0.961939621858026,0.13313170077589773,0.3441922664642334
0.1,1,2,1,7,0.9625803521174473,0.9626749046965405,0.13242408233056172,0.3441922664642334
0.1,1,2,1,8,0.9627025548189966,0.9628040385197677,0.13084217438301884,0.3441922664642334
0.1,1,2,1,9,0.9640486360834896,0.964163365649835,0.12929881132332552,0.3441922664642334
0.1,1,2,1,10,0.9639578945327775,0.9640710692812539,0.12953918280805599,0.3441922664642334
0.1,1,3,1,1,0.9478860649623356,0.9479311163464478,0.15099623812054,0.4148683547973633
0.1,1,3,1,2,0.9568859187369463,0.9568985515684759,0.14002163206122897,0.4148683547973633
0.1,1,3,1,3,0.9591141785760491,0.9591187943883218,0.13491488811845992,0.4148683547973633
0.1,1,3,1,4,0.9623690737602892,0.9623829317527173,0.1310829181549548,0.4148683547973633
0.1,1,3,1,5,0.9613877540906938,0.9614042329123836,0.13173936033814057,0.4148683547973633
0.1,1,3,1,6,0.9613977042413455,0.9614325765633753,0.13257447790736554,0.4148683547973633
0.1,1,3,1,7,0.962233118603136,0.962255318946076,0.1318646326444647,0.4148683547973633
0.1,1,3,1,8,0.96230584109323,0.9623345614265669,0.13133733398744238,0.4148683547973633
0.1,1,3,1,9,0.9633465950486144,0.9633858031144471,0.13070889190404122,0.4148683547973633
0.1,1,3,1,10,0.9630046722583071,0.9630440989984639,0.13127892079727002,0.4148683547973633
0.1,1,4,1,1,0.9487012341751885,0.9489856393104026,0.1492581223987224,0.4695248603820801
0.1,1,4,1,2,0.9586674934131405,0.9588408389186651,0.13676827164404234,0.4695248603820801
0.1,1,4,1,3,0.960044511320649,0.9601914168655905,0.13404966217620518,0.4695248603820801
0.1,1,4,1,4,0.9635243347638058,0.9637131530068047,0.12836989938787377,0.4695248603820801
0.1,1,4,1,5,0.9625977206054405,0.9627806398658162,0.130035311265978,0.4695248603820801
0.1,1,4,1,6,0.9628259213209469,0.9630575488184949,0.1306263164308877,0.4695248603820801
0.1,1,4,1,7,0.9636312313250041,0.9638351292469853,0.12941527810459524,0.4695248603820801
0.1,1,4,1,8,0.9638152620096936,0.9640392000656691,0.12847717966571706,0.4695248603820801
0.1,1,4,1,9,0.9648921262915185,0.965141554153841,0.12780268378764403,0.4695248603820801
0.1,1,4,1,10,0.9645682001029027,0.9648227622694875,0.12872477513533703,0.4695248603820801
0.1,1,5,1,1,0.9468957956162143,0.9470354608724307,0.15090492153847482,0.5027477741241455
0.1,1,5,1,2,0.9572862378260408,0.9573576954283887,0.13939192382976717,0.5027477741241455
0.1,1,5,1,3,0.9580894186705262,0.9581596895841726,0.1360288099617125,0.5027477741241455
0.1,1,5,1,4,0.9614969578930023,0.961593664346415,0.1304271867039319,0.5027477741241455
0.1,1,5,1,5,0.9605533458508964,0.9606363230196499,0.13162361432442507,0.5027477741241455
0.1,1,5,1,6,0.9604275638721219,0.9605532293978669,0.13317107484341212,0.5027477741241455
0.1,1,5,1,7,0.9609557991861952,0.9610536386856376,0.13240489472762984,0.5027477741241455
0.1,1,5,1,8,0.9608955146768882,0.9610001272184099,0.13097790864263634,0.5027477741241455
0.1,1,5,1,9,0.9618135867646588,0.9619314285889862,0.13038962779096638,0.5027477741241455
0.1,1,5,1,10,0.9612871396784799,0.9614102856140146,0.13086465369139075,0.5027477741241455
0.1,1,6,1,1,0.9489114602802174,0.9489409786930536,0.1475254174704896,0.5242547988891602
0.1,1,6,1,2,0.9588211207281139,0.9588258791538476,0.1371415737796639,0.5242547988891602
0.1,1,6,1,3,0.9605450701350313,0.9605492922323324,0.13214334446139736,0.5242547988891602
0.1,1,6,1,4,0.9640398505162979,0.9640517309342596,0.1277742773502505,0.5242547988891602
0.1,1,6,1,5,0.9632540530472401,0.9632645272195004,0.1287547768676536,0.5242547988891602
0.1,1,6,1,6,0.9631386534349489,0.9631657150540854,0.12943486651586314,0.5242547988891602
0.1,1,6,1,7,0.9640119445279015,0.9640272752389716,0.12860429354609146,0.5242547988891602
0.1,1,6,1,8,0.9644192127529774,0.9644371244252105,0.12702629130056095,0.5242547988891602
0.1,1,6,1,9,0.9654977270590179,0.9655214485593975,0.12581959404123066,0.5242547988891602
0.1,1,6,1,10,0.9652927734570929,0.9653176893209521,0.12613234393426095,0.5242547988891602
0.1,1,7,1,1,0.9473358245094287,0.9475393242323951,0.14958383784013027,0.5566999912261963
0.1,1,7,1,2,0.9579217579602404,0.9580358310485242,0.1391933391760812,0.5566999912261963
0.1,1,7,1,3,0.9586013541316731,0.9586964916631815,0.1361875955863429,0.5566999912261963
0.1,1,7,1,4,0.9622167699876526,0.9623297110596496,0.1312502353722593,0.5566999912261963
0.1,1,7,1,5,0.961115557472407,0.9612167962701813,0.13313560711031341,0.5566999912261963
0.1,1,7,1,6,0.9606170869250129,0.9607559276872739,0.13414764832107337,0.5566999912261963
0.1,1,7,1,7,0.9614482044943347,0.9615568657806551,0.13304399054920088,0.5566999912261963
0.1,1,7,1,8,0.961754037738555,0.9618682571100289,0.13159217908629925,0.5566999912261963
0.1,1,7,1,9,0.9627137945087807,0.9628413805382702,0.13117439085781005,0.5566999912261963
0.1,1,7,1,10,0.9620518050873356,0.9621780381212075,0.13232558799997296,0.5566999912261963
0.1,1,8,1,1,0.9459855911024857,0.9459935746501228,0.15167836584309255,0.5688517093658447
0.1,1,8,1,2,0.9564690895759156,0.9564692044339621,0.14100022742939397,0.5688517093658447
0.1,1,8,1,3,0.9581306627050028,0.9581310006202283,0.13641560359555677,0.5688517093658447
0.1,1,8,1,4,0.9615832873899594,0.9615845830519423,0.13188381599789345,0.5688517093658447
0.1,1,8,1,5,0.9606245280312324,0.9606254324608372,0.13374910435447562,0.5688517093658447
0.1,1,8,1,6,0.9609803426339093,0.960989935944089,0.13400415239753782,0.5688517093658447
0.1,1,8,1,7,0.9617826135224149,0.9617871455252137,0.13352022898042226,0.5688517093658447
0.1,1,8,1,8,0.9621208065092725,0.9621283234717424,0.13204521606008,0.5688517093658447
0.1,1,8,1,9,0.9630365856242742,0.963049089469888,0.1313884720277564,0.5688517093658447
0.1,1,8,1,10,0.9624772806024954,0.9624927330359783,0.1323532003579197,0.5688517093658447
0.1,1,9,1,1,0.943630284317136,0.9436461737676103,0.15374092750532253,0.6253893375396729
0.1,1,9,1,2,0.9544583156296815,0.9544597632834979,0.14289332443694225,0.6253893375396729
0.1,1,9,1,3,0.9549187683687097,0.9549198104476152,0.1402835551539132,0.6253893375396729
0.1,1,9,1,4,0.9591443523752798,0.959148377242776,0.13460483282977703,0.6253893375396729
0.1,1,9,1,5,0.9590085609836038,0.95901219708021,0.13574034762105602,0.6253893375396729
0.1,1,9,1,6,0.9589837406986284,0.9589987264883749,0.13699807780411455,0.6253893375396729
0.1,1,9,1,7,0.9597953582055464,0.9598025125594039,0.13625795597412427,0.6253893375396729
0.1,1,9,1,8,0.960282418989596,0.9602913486462997,0.13455426345408625,0.6253893375396729
0.1,1,9,1,9,0.9611759243881728,0.9611889595810855,0.13443667789997255,0.6253893375396729
0.1,1,9,1,10,0.9602408284043054,0.9602541469959582,0.13580198603173518,0.6253893375396729
