,test_size,epochs,nblayers,fake,r2,evs,mae,time
1134,0.95,15,3,1,0.8327116617029215,0.8335606993672985,0.2753461457364791,1.5454087257385254
1135,0.95,16,3,1,0.847937873330376,0.8480405511444036,0.2674108325910749,1.6489546298980713
1136,0.95,17,3,1,0.8536001782381958,0.8536674924555835,0.2590726653812897,1.6883587837219238
1137,0.95,18,3,1,0.8343321760606321,0.8345246689362203,0.2750178824632799,1.8697919845581052
1138,0.95,19,3,1,0.8455777596424784,0.845708014694241,0.260059751437994,2.1263113021850586
1139,0.95,20,3,1,0.857872851408102,0.8594448033292519,0.249241818687875,1.943976640701294
0,0.95,1,1,1,0.388370690182234,0.3885326777953292,0.5889338997535696,0.6131558418273926
1,0.95,2,1,1,0.301400675354299,0.3014077826890624,0.6249512775304404,0.5133538246154785
2,0.95,3,1,1,0.4338623381233109,0.4363614748064868,0.5607368338261907,0.6017417907714844
3,0.95,4,1,1,0.6006531741960223,0.6023419813980078,0.4417366853384794,0.6409633159637451
4,0.95,5,1,1,0.5796852809237587,0.5802110746838416,0.465340174603719,0.6974880695343018
5,0.95,6,1,1,0.5171939469999856,0.5285579340769797,0.5165672129929009,0.8860728740692139
6,0.95,7,1,1,0.7064424796025248,0.7070792006555682,0.3892830892727525,0.8813619613647461
7,0.95,8,1,1,0.6985707448040445,0.6988614535804346,0.3919195984198599,0.8856995105743408
8,0.95,9,1,1,0.6814624476827487,0.681494891794055,0.3890290541838338,0.9588453769683838
9,0.95,10,1,1,0.7972239229259622,0.7972931122180542,0.3102715033110113,1.006968975067139
10,0.95,11,1,1,0.7814168173375112,0.7815714860670088,0.3304785876161335,1.0891380310058594
11,0.95,12,1,1,0.8239304103537795,0.8239366668691216,0.2837703525074739,1.1481726169586182
12,0.95,13,1,1,0.8261074041881458,0.826142054094103,0.2853302144227971,1.235976219177246
13,0.95,14,1,1,0.8260147119978545,0.8260147120925321,0.2872487206698019,1.3349246978759766
14,0.95,15,1,1,0.8376624132342269,0.8382330772422838,0.2766355340412549,1.6348485946655271
15,0.95,16,1,1,0.8383178500646418,0.8384140100506055,0.2726361910184437,1.4529616832733154
16,0.95,17,1,1,0.843245787650473,0.8437640362042491,0.2644513695903989,1.4687213897705078
17,0.95,18,1,1,0.852259371567945,0.8526469796976408,0.2603583137536594,1.6166903972625732
18,0.95,19,1,1,0.8436697212678765,0.8437112841653368,0.2693306867811209,1.729149341583252
19,0.95,20,1,1,0.8430069207203377,0.8434389126783697,0.2668570679142487,1.7564449310302734
20,0.955,1,1,1,0.3368396658237644,0.336938799013495,0.6348840322788761,0.4821484088897705
21,0.955,2,1,1,0.0147421085173096,0.0190656105644873,0.7773854513375967,0.5119531154632568
22,0.955,3,1,1,0.2309396241772554,0.2683964156006619,0.6502549821499761,0.5916037559509277
23,0.955,4,1,1,0.4427268042235703,0.4613210350188693,0.5389780595544518,0.7362027168273926
24,0.955,5,1,1,0.6199701520241738,0.6212587880614899,0.4708903131822828,0.7631700038909912
25,0.955,6,1,1,0.5951207655382855,0.5967736790239391,0.4465050418270588,0.7812650203704834
26,0.955,7,1,1,0.5790007673469386,0.5804146030715548,0.4600285076220309,0.8507676124572754
27,0.955,8,1,1,0.6116649770363201,0.6132444619692861,0.4555784224555241,0.9638783931732178
28,0.955,9,1,1,0.7134447339977312,0.7134691736731715,0.376623730506462,0.950775384902954
29,0.955,10,1,1,0.6780194473974434,0.6784631962145485,0.3866583431346382,1.1189587116241455
30,0.955,11,1,1,0.7456313412000578,0.7456466995358688,0.3407885080608855,1.170652151107788
31,0.955,12,1,1,0.7370839029786296,0.7373662891711958,0.3429993395186331,1.3928346633911133
32,0.955,13,1,1,0.7614864575433418,0.761494226706984,0.3352511681305593,1.3097825050354004
33,0.955,14,1,1,0.8116571481316122,0.8117513063259545,0.2982918198478724,1.334007978439331
34,0.955,15,1,1,0.8037791553738092,0.804042168933959,0.302752268058664,1.6561501026153564
35,0.955,16,1,1,0.7889754938701631,0.7890814129042768,0.3043161150952654,1.519075870513916
36,0.955,17,1,1,0.8350587066026826,0.8350835229011914,0.2715324748142392,1.9434101581573489
37,0.955,18,1,1,0.8298776036876585,0.829879388226423,0.2802967406186795,1.5282835960388184
38,0.955,19,1,1,0.8259063522192661,0.8260314208176524,0.2777522079397527,1.5650084018707275
39,0.955,20,1,1,0.857947533071968,0.857950203576472,0.2516468943762804,1.6865639686584473
40,0.96,1,1,1,0.2023599451663019,0.2634213024658791,0.6672456921120443,0.460608959197998
41,0.96,2,1,1,0.1947973305870687,0.2066152510376266,0.7130221948679979,0.7803258895874023
42,0.96,3,1,1,0.4397794248771248,0.4588625429082147,0.5323561694479259,0.6156957149505615
43,0.96,4,1,1,0.3336129493215833,0.3709258495685654,0.5827337060488099,0.6899714469909668
44,0.96,5,1,1,0.6153784106519915,0.6159897749930894,0.4408225914610651,0.7951929569244385
45,0.96,6,1,1,0.6385869672278892,0.6395212524741456,0.4524715612904783,0.7814488410949707
46,0.96,7,1,1,0.631546477394005,0.6323381127141998,0.4283668882184091,0.8336796760559082
47,0.96,8,1,1,0.6305791909130587,0.630940851971636,0.4382720143458763,0.950833797454834
48,0.96,9,1,1,0.6759117791740097,0.6767328102945047,0.3944408881114107,0.971977472305298
49,0.96,10,1,1,0.7563087594205458,0.7563341616137504,0.3487686038156476,1.053876876831055
50,0.96,11,1,1,0.7854057676372175,0.7855135789383405,0.3161450098838067,1.2698967456817627
51,0.96,12,1,1,0.7769975523156418,0.777928142262279,0.3249989093928444,1.2041726112365725
52,0.96,13,1,1,0.691486056423144,0.691536309207514,0.3810356102559922,1.2393138408660889
53,0.96,14,1,1,0.7751668794319471,0.7751725809720356,0.3250653159187649,1.2942094802856443
54,0.96,15,1,1,0.804774309389348,0.8048619605526997,0.2955057824720604,1.348034381866455
55,0.96,16,1,1,0.8111534471198472,0.8116285193953008,0.2902385820699735,1.3784964084625244
56,0.96,17,1,1,0.8166393249830193,0.8167652531489524,0.2898428547049633,1.6483852863311768
57,0.96,18,1,1,0.8468061193160756,0.847003086727814,0.2644462081076122,1.858205318450928
58,0.96,19,1,1,0.8240313182973074,0.824236089945796,0.2831939030997893,1.6883111000061035
59,0.96,20,1,1,0.8175704603765532,0.8176311854847346,0.2890003349549219,1.6568326950073242
60,0.965,1,1,1,0.111928707398366,0.1139011754786217,0.7314251667076833,0.4524946212768554
61,0.965,2,1,1,0.0814556406161743,0.083415541451095,0.7373229945450224,0.5006353855133057
62,0.965,3,1,1,0.3115047185160953,0.316507342548714,0.6382481971419777,0.5973243713378906
63,0.965,4,1,1,0.3429612883144837,0.3480280545471585,0.5955202552758296,0.6561019420623779
64,0.965,5,1,1,0.5215028201985115,0.5231255492826759,0.5101245984511109,0.7168269157409668
65,0.965,6,1,1,0.5914901201140033,0.5937980352511177,0.4574410214990096,0.7500357627868652
66,0.965,7,1,1,0.5353706720072184,0.5354645371040758,0.506341934089982,0.7985951900482178
67,0.965,8,1,1,0.5827985953176273,0.5853523160041274,0.4751636865459039,1.0635390281677246
68,0.965,9,1,1,0.6040598382498372,0.604541664230688,0.4500623125535164,0.9507198333740234
69,0.965,10,1,1,0.646581252001861,0.6545743969887949,0.4432802126462801,1.0569074153900146
70,0.965,11,1,1,0.7234713711859175,0.724201094896852,0.3844100406936018,1.0946927070617676
71,0.965,12,1,1,0.7647141961425805,0.7647658829561929,0.3319415751469078,1.1301765441894531
72,0.965,13,1,1,0.7342157537844788,0.7342773533392701,0.3671453521700635,1.2155001163482666
73,0.965,14,1,1,0.7796354464103158,0.7796407694499099,0.3291491002382897,1.301387071609497
74,0.965,15,1,1,0.7681752830026481,0.7681800259452336,0.3273723003817684,1.3760666847229004
75,0.965,16,1,1,0.7392068490431343,0.739326288255512,0.3465430113790716,1.440704107284546
76,0.965,17,1,1,0.8046440093645166,0.8046826205297282,0.3034808340233552,1.517700433731079
77,0.965,18,1,1,0.8051339180263594,0.8051506181972037,0.3044133876261493,1.680288553237915
78,0.965,19,1,1,0.8061660167589875,0.8061878083557923,0.302636709448771,1.5721514225006104
79,0.965,20,1,1,0.8326635565823729,0.833023255305676,0.2757695759875426,1.6058917045593262
80,0.97,1,1,1,0.1073027098166474,0.1073530094746466,0.7399826420410056,0.4366974830627441
81,0.97,2,1,1,0.0930830441796569,0.1167362327598526,0.7333021397942018,0.5352988243103027
82,0.97,3,1,1,0.350721188606187,0.3675424322330071,0.5889648776719525,0.5853698253631592
83,0.97,4,1,1,0.3456000707967556,0.3457681708721044,0.6311347693954114,0.6499934196472168
84,0.97,5,1,1,0.5342791407232552,0.5472644642651388,0.4989385325653412,0.7260415554046631
85,0.97,6,1,1,0.5354041810814567,0.5359386714116127,0.5124119987487258,0.7759735584259033
86,0.97,7,1,1,0.5695562368117526,0.5698402357990437,0.485021071885204,1.018709421157837
87,0.97,8,1,1,0.6746131563887556,0.6748493229750145,0.4120131169862464,0.8828802108764648
88,0.97,9,1,1,0.6560747880613617,0.6573825141786341,0.4068945246561736,1.0082447528839111
89,0.97,10,1,1,0.7138136380624202,0.7138400647850702,0.3692747605856142,1.0394527912139893
90,0.97,11,1,1,0.6905368513648815,0.6907065358926646,0.3805855521346634,1.0954160690307615
91,0.97,12,1,1,0.7438648616110287,0.7449416973598147,0.35626966379897,1.1329035758972168
92,0.97,13,1,1,0.7570381197707715,0.7571623249871061,0.3570011833011635,1.217259168624878
93,0.97,14,1,1,0.7736532062694134,0.7740650290368318,0.3337856691024198,1.2729809284210205
94,0.97,15,1,1,0.7405596089973747,0.7407745498444925,0.3539418464391764,1.5120608806610107
95,0.97,16,1,1,0.8031616786432584,0.8047286175259728,0.3099014756368047,1.3979132175445557
96,0.97,17,1,1,0.7473834491539799,0.7496223510277005,0.3439462469704152,1.4493823051452637
97,0.97,18,1,1,0.7450676640320055,0.7453498460575716,0.3633686814114587,1.6463816165924072
98,0.97,19,1,1,0.8129235453577638,0.8130484116786042,0.2988261421948882,1.5330305099487305
99,0.97,20,1,1,0.8031133935495214,0.8041206217850468,0.2998996762430617,1.596776247024536
100,0.975,1,1,1,-0.4634228372729845,-0.0024889109512966,0.9091485463721716,0.4361870288848877
101,0.975,2,1,1,-0.0046082261630369,0.0239594715125696,0.790380168623874,0.5059354305267334
102,0.975,3,1,1,0.2641919648120242,0.277203741013288,0.6775789656047099,0.5706186294555664
103,0.975,4,1,1,0.4924174745532418,0.4970241138572642,0.542245757314508,0.688330888748169
104,0.975,5,1,1,0.4225677102555749,0.423283877623515,0.5646366347501317,0.9273536205291748
105,0.975,6,1,1,0.3307420295216962,0.3440657269168262,0.622005645249256,0.8444488048553467
106,0.975,7,1,1,0.6051395474739287,0.6066357958642723,0.4434802512810427,0.9006969928741455
107,0.975,8,1,1,0.6303580598167171,0.6427280532747534,0.4295152273086377,1.0565361976623535
108,0.975,9,1,1,0.6354368086786164,0.6380107349930038,0.4269028458735147,1.095567226409912
109,0.975,10,1,1,0.572695862516125,0.5736908849915252,0.4908925127420134,1.057727336883545
110,0.975,11,1,1,0.7352278326427844,0.7362136427906776,0.3730969639307372,1.2698450088500977
111,0.975,12,1,1,0.6790954713772466,0.6791069372128882,0.4014116774576878,1.2112722396850586
112,0.975,13,1,1,0.6843210291334321,0.6843592888758288,0.3856554204781637,1.323704719543457
113,0.975,14,1,1,0.7312267650725416,0.7312280360056431,0.3622837966164067,1.4898419380187988
114,0.975,15,1,1,0.7625783388512002,0.7632271926861625,0.3375698064094392,1.3537516593933103
115,0.975,16,1,1,0.7409547294857295,0.7415942553262737,0.3614333252364965,1.380976915359497
116,0.975,17,1,1,0.7042227171209203,0.7051061259735543,0.3847641255566877,1.4401710033416748
117,0.975,18,1,1,0.7775458922521825,0.77807195760982,0.3403176424147213,1.5410711765289309
118,0.975,19,1,1,0.7901869587685194,0.7905311637404787,0.3343712885762288,1.628427267074585
119,0.975,20,1,1,0.8049140235418104,0.8056230570085205,0.3024448653599588,1.6422765254974363
120,0.98,1,1,1,-0.4314691119649283,-0.3930972856544947,0.9240632568632156,0.4698514938354492
121,0.98,2,1,1,0.0819240124823169,0.0819910235533522,0.7554715101659132,0.6865406036376953
122,0.98,3,1,1,0.0759697267417532,0.0762853668354722,0.7562233578984195,0.563737154006958
123,0.98,4,1,1,0.3318353232609298,0.3389599102683106,0.6369731703908903,0.6810770034790039
124,0.98,5,1,1,0.0726668459443369,0.1414100073523274,0.7497247032107448,0.7087705135345459
125,0.98,6,1,1,0.4284407336521418,0.4325383247001508,0.5708102032025613,0.737480878829956
126,0.98,7,1,1,0.6285858962652384,0.630579644686764,0.4439314728804806,0.8078477382659912
127,0.98,8,1,1,0.4949543629165857,0.4959192948306867,0.523087997898977,0.8871669769287109
128,0.98,9,1,1,0.580062008916477,0.5830823660423644,0.4510897961668932,0.9260258674621582
129,0.98,10,1,1,0.6130633557343985,0.6156060070684034,0.4502902786564315,0.9933357238769532
130,0.98,11,1,1,0.6563853295690107,0.6564342190968706,0.4178079916554651,1.068150758743286
131,0.98,12,1,1,0.5906901791445165,0.5981164118406808,0.4433902413362215,1.3468058109283447
132,0.98,13,1,1,0.5828159595054043,0.5922182115990973,0.4643166301593265,1.1886024475097656
133,0.98,14,1,1,0.7179466289825777,0.7194507446743144,0.3808668960289718,1.303128719329834
134,0.98,15,1,1,0.6324307841601935,0.6329002217962563,0.4270136415559797,1.377009391784668
135,0.98,16,1,1,0.7153534789981824,0.717843852730853,0.3655456352932974,1.523695945739746
136,0.98,17,1,1,0.7254273243979503,0.7266114268449451,0.3599949740334175,1.527491569519043
137,0.98,18,1,1,0.7561079730054948,0.7579068271080615,0.3269436203334587,1.62892746925354
138,0.98,19,1,1,0.7629515936474378,0.7654110868689896,0.3348351381323731,1.6174325942993164
139,0.98,20,1,1,0.6625414077533474,0.6628732010054743,0.4081573516823157,1.771223783493042
140,0.985,1,1,1,0.0398344211753939,0.0861245043466222,0.7317644402331214,0.6674838066101074
141,0.985,2,1,1,0.1808863851531132,0.2001993746082709,0.7145144851052003,0.544588565826416
142,0.985,3,1,1,0.3955577031036321,0.4005275512211538,0.5852847733844538,0.5754785537719727
143,0.985,4,1,1,0.1819238963220065,0.1847387631259927,0.6886167636931845,0.6548218727111816
144,0.985,5,1,1,0.3467773215488965,0.3754729209484224,0.6041944283552969,0.7290384769439697
145,0.985,6,1,1,0.3692754389722051,0.3971497546448814,0.5730268967106543,0.7818074226379395
146,0.985,7,1,1,0.1994750100960334,0.2633265499771957,0.6603031569388501,0.8486442565917969
147,0.985,8,1,1,0.5722504394425441,0.5763397774323035,0.4760282203374371,0.9612369537353516
148,0.985,9,1,1,0.4089875958651165,0.4106709533084102,0.5837630497481475,1.204948902130127
149,0.985,10,1,1,0.5874270656282011,0.59149801966263,0.4550982990221843,1.0583224296569824
150,0.985,11,1,1,0.6292009738356238,0.6304512696902217,0.4421543369153049,1.1281607151031494
151,0.985,12,1,1,0.5976452392780001,0.5989251004775535,0.4508869269898594,1.1358160972595217
152,0.985,13,1,1,0.593737249638033,0.6048880555717723,0.4362543154096697,1.210233211517334
153,0.985,14,1,1,0.6088404096206581,0.6098482588297796,0.4529763363708167,1.4528183937072754
154,0.985,15,1,1,0.6393145541789039,0.6410401322130297,0.4268185963560201,1.3437612056732178
155,0.985,16,1,1,0.6040817170684589,0.6100769978899152,0.4547992208301873,1.464080810546875
156,0.985,17,1,1,0.6615905724378147,0.6632081500411959,0.4023839300927194,1.4508295059204102
157,0.985,18,1,1,0.6247254336011319,0.6395578740960708,0.4248511046821619,1.5589540004730225
158,0.985,19,1,1,0.6527405553349456,0.653618359509719,0.4157676592433575,1.7825236320495603
159,0.985,20,1,1,0.6107073438892017,0.6142454899145003,0.4425165267561085,1.733247995376587
160,0.99,1,1,1,-0.0811430937117059,-0.0801762322780494,0.8251154153072301,0.4764704704284668
161,0.99,2,1,1,0.0449534521800587,0.0449955415207075,0.7545001557836186,0.5275676250457764
162,0.99,3,1,1,0.0173343975415884,0.0324376184970823,0.7655051178792329,0.5498759746551514
163,0.99,4,1,1,0.0805876287299883,0.1109240146119289,0.7378221941785463,0.6324682235717773
164,0.99,5,1,1,0.3755918792189049,0.3799691697602243,0.6038236090914829,0.6843726634979248
165,0.99,6,1,1,0.3001109964720446,0.3244576312676612,0.6412507881658698,0.8619174957275391
166,0.99,7,1,1,0.4599920985540767,0.4626733536242319,0.544221563383709,0.9164433479309082
167,0.99,8,1,1,0.4434347206970934,0.4439502750349251,0.5594684701749174,0.9625895023345948
168,0.99,9,1,1,0.4610436095318618,0.4681482734976577,0.5408382497731038,0.978700876235962
169,0.99,10,1,1,0.2613012730561985,0.2855818448440427,0.6457209394482943,1.0583765506744385
170,0.99,11,1,1,0.5127983553102224,0.5128001627854106,0.5151308314220184,1.0583810806274414
171,0.99,12,1,1,0.4457143349392664,0.4804678693432703,0.5247295430936649,1.1217660903930664
172,0.99,13,1,1,0.5934407851823136,0.5939728339036956,0.4588806875436295,1.2336573600769043
173,0.99,14,1,1,0.5237955349635424,0.5238221357935811,0.512005996764365,1.2729132175445557
174,0.99,15,1,1,0.6556553677605537,0.6558741564714305,0.4199752266969903,1.323105812072754
175,0.99,16,1,1,0.5179329615293123,0.5180413650537793,0.5187511443503785,1.6631834506988523
176,0.99,17,1,1,0.6611326727197513,0.6636062402439995,0.4141778775370833,1.554171800613403
177,0.99,18,1,1,0.4615500043099861,0.5126998774434677,0.511044745395779,1.5369985103607178
178,0.99,19,1,1,0.6593057003881897,0.6652926621075445,0.4026370194251419,1.6512901782989502
179,0.99,20,1,1,0.6198349874582745,0.6366227158421304,0.4480075545064586,1.6629128456115725
180,0.995,1,1,1,0.0982552912242861,0.1114886066392873,0.7280057451482539,0.4600746631622314
181,0.995,2,1,1,0.1195383751147147,0.1912752188756588,0.7529458193707417,0.5249946117401123
182,0.995,3,1,1,-0.2735217500169504,-0.2469603766183425,0.8561488008353891,0.5881102085113525
183,0.995,4,1,1,0.1355687164160147,0.1459712613429841,0.7012914291490367,0.6157333850860596
184,0.995,5,1,1,-0.1784280004536786,-0.151676936957475,0.8658671369911572,0.7077195644378662
185,0.995,6,1,1,0.2587250067344431,0.2634674367492294,0.6533433995629542,1.005591630935669
186,0.995,7,1,1,0.3469093622275467,0.370920521512925,0.5911703699615245,0.8968241214752197
187,0.995,8,1,1,0.2111951847645021,0.2112437919262356,0.6943761463590379,0.9415547847747804
188,0.995,9,1,1,0.2565188329506248,0.2642116013164614,0.6570688860592687,0.9679362773895264
189,0.995,10,1,1,0.325194666044452,0.3252443649741325,0.6345555813363145,1.036003828048706
190,0.995,11,1,1,0.1778010508593035,0.1990008981535311,0.6934185734008931,1.0491392612457275
191,0.995,12,1,1,0.44673125008114,0.4468294861532155,0.5363339007049682,1.1751976013183594
192,0.995,13,1,1,0.3601318877644993,0.3602045434657773,0.597712570434681,1.2177183628082275
193,0.995,14,1,1,0.5244417912400522,0.5244872517618575,0.5045109815518672,1.3831307888031006
194,0.995,15,1,1,0.3943087147352201,0.4012184686267881,0.5839862917378693,1.6225972175598145
195,0.995,16,1,1,0.5540805336430596,0.5560034173676887,0.4955627943714288,1.450916051864624
196,0.995,17,1,1,0.5244278954518755,0.5430352055130789,0.519845144494938,1.6184406280517578
197,0.995,18,1,1,0.432335873535703,0.4353457610683767,0.5487443668507722,1.642038345336914
198,0.995,19,1,1,0.5467538968400969,0.5500922177204068,0.5128942212765252,1.6551525592803955
199,0.995,20,1,1,0.5531739295439726,0.5602267662569266,0.5033072161631247,1.6573078632354736
