test_size,epochs,fake,r2,evs,mae,mse,time
0.7500000000000001,41,1,0.33756994504497195,0.337637727440838,0.5634208150395634,0.6667781328257139,3.2908897399902344
0.7500000000000001,46,1,0.36228755988018235,0.3627576685253209,0.5548226147439836,0.6418982757835305,3.64648175239563
0.7500000000000001,51,1,0.20740749355548815,0.20807078449925132,0.5664224818191832,0.7977949484411642,3.946820020675659
0.8,1,1,0.02680937422461782,0.026814557607406808,0.7291303800288976,0.9773588107757759,0.6379296779632568
0.8,6,1,0.18038278610160763,0.18099512285701636,0.6568974962002404,0.8231276424686572,0.8067436218261719
0.8,11,1,0.2210870231742591,0.2211770868081624,0.6324361033434999,0.7822490687491812,1.1265466213226318
0.8,16,1,0.23542438398469123,0.2370940721813154,0.6136522224531662,0.7678503008817014,1.4624090194702148
0.8,21,1,0.28457881319586,0.28615645224655506,0.59816374927391,0.7184853427678548,1.8040738105773926
0.8,26,1,0.26233689630130297,0.2627724240125393,0.5977082446502716,0.7408225220107374,2.149998188018799
0.8,31,1,0.2856172547452843,0.2857248191208047,0.5842113066577608,0.7174424535630838,2.496337413787842
0.8,36,1,0.3101123873106031,0.31272372112367264,0.5719683675040754,0.69284240810461,2.828923463821411
0.8,41,1,0.34358844491739926,0.34359174647957036,0.5744474973274694,0.6592229722145738,3.5061349868774414
0.8,46,1,0.344781372772369,0.34485025871845265,0.5645055826449769,0.6580249350378946,3.5676891803741455
0.8,51,1,0.34747493463411905,0.34750785798711836,0.5652122838656899,0.655319836624258,3.9231960773468018
0.8500000000000001,1,1,-0.2579345682723355,-0.1067683863674247,0.7676014664222425,1.2566127816950936,0.43087148666381836
0.8500000000000001,6,1,0.21458380533222798,0.21465199100167043,0.6446769866217885,0.7845909112151628,0.7665607929229736
0.8500000000000001,11,1,0.24394980714428738,0.24420647962771957,0.6362457876490728,0.7552557660056656,1.085127353668213
0.8500000000000001,16,1,0.14020580581917153,0.1402075678499819,0.6528060619074797,0.8588907573457795,1.4526567459106445
0.8500000000000001,21,1,0.2380781311860325,0.23810728055355734,0.6290201186735207,0.7611212722451901,1.7603704929351807
0.8500000000000001,26,1,0.3010300231490963,0.3012298701772511,0.5946020340560406,0.6982355275746067,2.101065158843994
0.8500000000000001,31,1,0.24337081126186322,0.24368676287565727,0.6224025191956379,0.7558341535027214,2.4445037841796875
